,id,trackName,trackPopularity,trackDurationMs,trackExplicit,albumName,albumType,albumReleaseDate,artistNames,artistLinks,artistID,artistGenres,artistPopularity,spotifyURL,albumCoverURL,inLibrary,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,gene
10,429EttO8gs0bDo2SQfUNSm,Georgia,65 (0-100),230506 ms,False,Dream Your Life Away (Special Edition),album,2014-09-09,['Vance Joy'],['https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT'],10exVja0key0uqUkk6LJRT,"['folk-pop', 'pop']",78 (0-100),https://open.spotify.com/track/429EttO8gs0bDo2SQfUNSm,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,False,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,audio_features,spotify:track:429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/tracks/429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/audio-analysis/429EttO8gs0bDo2SQfUNSm,230507,4,HFDV
11,429EttO8gs0bDo2SQfUNSm,Georgia,65 (0-100),230506 ms,False,Dream Your Life Away (Special Edition),album,2014-09-09,['Vance Joy'],['https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT'],10exVja0key0uqUkk6LJRT,"['folk-pop', 'pop']",78 (0-100),https://open.spotify.com/track/429EttO8gs0bDo2SQfUNSm,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,False,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,audio_features,spotify:track:429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/tracks/429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/audio-analysis/429EttO8gs0bDo2SQfUNSm,230507,4,HFDV
12,429EttO8gs0bDo2SQfUNSm,Georgia,65 (0-100),230506 ms,False,Dream Your Life Away (Special Edition),album,2014-09-09,['Vance Joy'],['https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT'],10exVja0key0uqUkk6LJRT,"['folk-pop', 'pop']",78 (0-100),https://open.spotify.com/track/429EttO8gs0bDo2SQfUNSm,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,False,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,audio_features,spotify:track:429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/tracks/429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/audio-analysis/429EttO8gs0bDo2SQfUNSm,230507,4,HFDV
13,5CgFGKdTn8R5dXGEPEX6Gm,Luxury,48 (0-100),243458 ms,False,The Definition,album,2014-09-23,"['Jon Bellion', 'Audra Mae']","['https://open.spotify.com/artist/50JJSqHUf2RQ9xsHs0KMHg', 'https://open.spotify.com/artist/21jPcGkRtUofRVCC8cWHPS']",50JJSqHUf2RQ9xsHs0KMHg,['pop rap'],69 (0-100),https://open.spotify.com/track/5CgFGKdTn8R5dXGEPEX6Gm,https://i.scdn.co/image/ab67616d0000b27312388a3d3a11600641476f89,True,0.67,0.393,9,-9.158,1,0.122,0.0159,0.000307,0.104,0.193,77.461,audio_features,spotify:track:5CgFGKdTn8R5dXGEPEX6Gm,https://api.spotify.com/v1/tracks/5CgFGKdTn8R5dXGEPEX6Gm,https://api.spotify.com/v1/audio-analysis/5CgFGKdTn8R5dXGEPEX6Gm,243459,4,SLDV
14,0oODAuxcJ94qCEYMgsCti4,Tin Lover,58 (0-100),199653 ms,False,States,album,2013-09-30,['The Paper Kites'],['https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy'],79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie folk', 'stomp and holler']",70 (0-100),https://open.spotify.com/track/0oODAuxcJ94qCEYMgsCti4,https://i.scdn.co/image/ab67616d0000b273e33716fd341882b37ede5517,False,0.651,0.0324,1,-22.56,1,0.0333,0.961,0.792,0.101,0.101,89.994,audio_features,spotify:track:0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/tracks/0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/audio-analysis/0oODAuxcJ94qCEYMgsCti4,199653,3,SLMI
15,0oODAuxcJ94qCEYMgsCti4,Tin Lover,58 (0-100),199653 ms,False,States,album,2013-09-30,['The Paper Kites'],['https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy'],79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie folk', 'stomp and holler']",70 (0-100),https://open.spotify.com/track/0oODAuxcJ94qCEYMgsCti4,https://i.scdn.co/image/ab67616d0000b273e33716fd341882b37ede5517,False,0.651,0.0324,1,-22.56,1,0.0333,0.961,0.792,0.101,0.101,89.994,audio_features,spotify:track:0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/tracks/0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/audio-analysis/0oODAuxcJ94qCEYMgsCti4,199653,3,SLMI
16,0oODAuxcJ94qCEYMgsCti4,Tin Lover,58 (0-100),199653 ms,False,States,album,2013-09-30,['The Paper Kites'],['https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy'],79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie folk', 'stomp and holler']",70 (0-100),https://open.spotify.com/track/0oODAuxcJ94qCEYMgsCti4,https://i.scdn.co/image/ab67616d0000b273e33716fd341882b37ede5517,False,0.651,0.0324,1,-22.56,1,0.0333,0.961,0.792,0.101,0.101,89.994,audio_features,spotify:track:0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/tracks/0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/audio-analysis/0oODAuxcJ94qCEYMgsCti4,199653,3,SLMI
17,0oODAuxcJ94qCEYMgsCti4,Tin Lover,58 (0-100),199653 ms,False,States,album,2013-09-30,['The Paper Kites'],['https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy'],79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie folk', 'stomp and holler']",70 (0-100),https://open.spotify.com/track/0oODAuxcJ94qCEYMgsCti4,https://i.scdn.co/image/ab67616d0000b273e33716fd341882b37ede5517,False,0.651,0.0324,1,-22.56,1,0.0333,0.961,0.792,0.101,0.101,89.994,audio_features,spotify:track:0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/tracks/0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/audio-analysis/0oODAuxcJ94qCEYMgsCti4,199653,3,SLMI
18,0RstfX9nRY1Lfuy1808MoT,"Hey, Ma",61 (0-100),216706 ms,False,"i,i",album,2019-08-09,['Bon Iver'],['https://open.spotify.com/artist/4LEiUm1SRbFMgfqnQTwUbQ'],4LEiUm1SRbFMgfqnQTwUbQ,"['eau claire indie', 'indie folk', 'melancholia']",77 (0-100),https://open.spotify.com/track/0RstfX9nRY1Lfuy1808MoT,https://i.scdn.co/image/ab67616d0000b27357629d831030c7cd9506b49c,False,0.325,0.286,0,-10.956,1,0.0335,0.873,0.000361,0.0969,0.216,144.296,audio_features,spotify:track:0RstfX9nRY1Lfuy1808MoT,https://api.spotify.com/v1/tracks/0RstfX9nRY1Lfuy1808MoT,https://api.spotify.com/v1/audio-analysis/0RstfX9nRY1Lfuy1808MoT,216707,4,SFMV
19,7CoMBpPTwQi2wPT0U0Nr9b,State Lines,72 (0-100),208653 ms,False,Birthplace,album,2018-10-19,['Novo Amor'],['https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi'],0rZp7G3gIH6WkyeXbrZnGi,"['ambient folk', 'indie folk', 'pop']",74 (0-100),https://open.spotify.com/track/7CoMBpPTwQi2wPT0U0Nr9b,https://i.scdn.co/image/ab67616d0000b273bb7f4860ea8f7f6515756252,False,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,audio_features,spotify:track:7CoMBpPTwQi2wPT0U0Nr9b,https://api.spotify.com/v1/tracks/7CoMBpPTwQi2wPT0U0Nr9b,https://api.spotify.com/v1/audio-analysis/7CoMBpPTwQi2wPT0U0Nr9b,208653,3,SFDV
20,3A9Sdh095UmxHUJO4rXwvB,Fire Escape,44 (0-100),174460 ms,False,Dark Eyes,album,2013-01-01,['Half Moon Run'],['https://open.spotify.com/artist/3ceQN2NVlLg1hgTzljDE4n'],3ceQN2NVlLg1hgTzljDE4n,"['canadian indie', 'indie folk', 'indie quebecois', 'quebec indie', 'stomp and holler']",58 (0-100),https://open.spotify.com/track/3A9Sdh095UmxHUJO4rXwvB,https://i.scdn.co/image/ab67616d0000b273e30daf130f26a536cdf03441,False,0.248,0.216,0,-11.449,1,0.0325,0.993,0.0315,0.0901,0.252,180.051,audio_features,spotify:track:3A9Sdh095UmxHUJO4rXwvB,https://api.spotify.com/v1/tracks/3A9Sdh095UmxHUJO4rXwvB,https://api.spotify.com/v1/audio-analysis/3A9Sdh095UmxHUJO4rXwvB,174461,1,SFDV
21,05OsKzq1tm0SY5Hk4lZQRE,From The Lake To The Land,51 (0-100),191250 ms,False,Anywhere But Where I Am,album,2012-05-24,['Foreign Fields'],['https://open.spotify.com/artist/74l5kLfO33c4T39eAROuEL'],74l5kLfO33c4T39eAROuEL,"['ambient folk', 'indie folk']",47 (0-100),https://open.spotify.com/track/05OsKzq1tm0SY5Hk4lZQRE,https://i.scdn.co/image/ab67616d0000b27344113f706740865bde8db353,True,0.238,0.182,4,-16.154,1,0.0304,0.961,0.397,0.115,0.0699,86.573,audio_features,spotify:track:05OsKzq1tm0SY5Hk4lZQRE,https://api.spotify.com/v1/tracks/05OsKzq1tm0SY5Hk4lZQRE,https://api.spotify.com/v1/audio-analysis/05OsKzq1tm0SY5Hk4lZQRE,191250,1,SLDV
22,4sTjyRMuBumcHsVWe9tfKL,On the Train Ride Home,55 (0-100),227200 ms,False,On the Train Ride Home,album,2018-04-18,['The Paper Kites'],['https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy'],79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie folk', 'stomp and holler']",70 (0-100),https://open.spotify.com/track/4sTjyRMuBumcHsVWe9tfKL,https://i.scdn.co/image/ab67616d0000b273a9f4caa27f78b86dd9fb80d2,False,0.611,0.195,6,-18.629,1,0.0275,0.806,0.101,0.112,0.203,103.007,audio_features,spotify:track:4sTjyRMuBumcHsVWe9tfKL,https://api.spotify.com/v1/tracks/4sTjyRMuBumcHsVWe9tfKL,https://api.spotify.com/v1/audio-analysis/4sTjyRMuBumcHsVWe9tfKL,227200,4,SFMV
23,4jLxibvYRtzEAiTDvbL9fO,To the Mountains,63 (0-100),193800 ms,False,Give Me A Minute,album,2020-08-13,['Lizzy McAlpine'],['https://open.spotify.com/artist/1GmsPCcpKgF9OhlNXjOsbS'],1GmsPCcpKgF9OhlNXjOsbS,"['boston folk', 'indie pop', 'pop']",79 (0-100),https://open.spotify.com/track/4jLxibvYRtzEAiTDvbL9fO,https://i.scdn.co/image/ab67616d0000b27351ea7c73086ca901d759ab79,False,0.461,0.147,4,-14.022,1,0.033,0.918,0.000638,0.0846,0.267,78.809,audio_features,spotify:track:4jLxibvYRtzEAiTDvbL9fO,https://api.spotify.com/v1/tracks/4jLxibvYRtzEAiTDvbL9fO,https://api.spotify.com/v1/audio-analysis/4jLxibvYRtzEAiTDvbL9fO,193800,1,SLDV
24,732Zsh1L5ixRNgAmiPyvrp,Opaline,60 (0-100),192040 ms,False,"Cannot Be, Whatsoever",album,2020-11-06,['Novo Amor'],['https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi'],0rZp7G3gIH6WkyeXbrZnGi,"['ambient folk', 'indie folk', 'pop']",74 (0-100),https://open.spotify.com/track/732Zsh1L5ixRNgAmiPyvrp,https://i.scdn.co/image/ab67616d0000b27370c5f7f71006175627ab9077,True,0.367,0.337,1,-9.857,1,0.0326,0.955,0.117,0.0869,0.283,181.868,audio_features,spotify:track:732Zsh1L5ixRNgAmiPyvrp,https://api.spotify.com/v1/tracks/732Zsh1L5ixRNgAmiPyvrp,https://api.spotify.com/v1/audio-analysis/732Zsh1L5ixRNgAmiPyvrp,192040,4,SFMV
25,66deoxrDAEK7Qg1p0Vioxe,Love Brought Weight,64 (0-100),185746 ms,False,Old Sea Brigade,single,2016-01-22,['Old Sea Brigade'],['https://open.spotify.com/artist/6vUNwmljZAcn7tNtUoxG45'],6vUNwmljZAcn7tNtUoxG45,"['indie anthem-folk', 'indie folk', 'pop folk', 'stomp and holler']",63 (0-100),https://open.spotify.com/track/66deoxrDAEK7Qg1p0Vioxe,https://i.scdn.co/image/ab67616d0000b2736acb3ee63bd39e73ba87d663,False,0.366,0.327,7,-15.603,1,0.0344,0.699,0.363,0.0759,0.066,116.66,audio_features,spotify:track:66deoxrDAEK7Qg1p0Vioxe,https://api.spotify.com/v1/tracks/66deoxrDAEK7Qg1p0Vioxe,https://api.spotify.com/v1/audio-analysis/66deoxrDAEK7Qg1p0Vioxe,185747,4,SFMV
26,4UGoW08gaqIEWNTam1UNen,Love Like Ghosts,57 (0-100),224061 ms,False,Strange Trails,album,2015-04-07,['Lord Huron'],['https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25'],6ltzsmQQbmdoHHbLZ4ZN25,['stomp and holler'],75 (0-100),https://open.spotify.com/track/4UGoW08gaqIEWNTam1UNen,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81,False,0.47,0.548,9,-7.227,1,0.0271,0.77,0.0014,0.123,0.186,137.084,audio_features,spotify:track:4UGoW08gaqIEWNTam1UNen,https://api.spotify.com/v1/tracks/4UGoW08gaqIEWNTam1UNen,https://api.spotify.com/v1/audio-analysis/4UGoW08gaqIEWNTam1UNen,224062,4,SFDV
27,6LLb6rVMgQnGNZwwHSxTzn,For All You Give,64 (0-100),191234 ms,False,Roses,album,2021-03-12,"['The Paper Kites', 'Lucy Rose']","['https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy', 'https://open.spotify.com/artist/2uvY5pgdD9t1CZ5zMNw1rl']",79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie folk', 'stomp and holler']",70 (0-100),https://open.spotify.com/track/6LLb6rVMgQnGNZwwHSxTzn,https://i.scdn.co/image/ab67616d0000b273ef91a3b95a088a37f8566b2d,False,0.499,0.142,11,-17.142,0,0.0387,0.956,0.0029,0.109,0.354,138.726,audio_features,spotify:track:6LLb6rVMgQnGNZwwHSxTzn,https://api.spotify.com/v1/tracks/6LLb6rVMgQnGNZwwHSxTzn,https://api.spotify.com/v1/audio-analysis/6LLb6rVMgQnGNZwwHSxTzn,191235,4,SFMV
28,7bzzC7QIfflM9eEj2aqaYX,Blue Ridge Mountains,57 (0-100),265773 ms,False,Fleet Foxes,album,2008-06-03,['Fleet Foxes'],['https://open.spotify.com/artist/4EVpmkEwrLYEg6jIsiPMIb'],4EVpmkEwrLYEg6jIsiPMIb,"['chamber pop', 'folk', 'indie folk', 'indie pop', 'indie rock', 'seattle indie', 'stomp and holler']",66 (0-100),https://open.spotify.com/track/7bzzC7QIfflM9eEj2aqaYX,https://i.scdn.co/image/ab67616d0000b2733818b4c636e2a7fdea3bf965,True,0.533,0.426,8,-8.505,0,0.0273,0.708,0.000488,0.101,0.274,97.905,audio_features,spotify:track:7bzzC7QIfflM9eEj2aqaYX,https://api.spotify.com/v1/tracks/7bzzC7QIfflM9eEj2aqaYX,https://api.spotify.com/v1/audio-analysis/7bzzC7QIfflM9eEj2aqaYX,265773,4,SLDV
29,6HbxpoChDH9ThadFOSAnma,Autumn Town Leaves,61 (0-100),195200 ms,False,Weed Garden,single,2018-08-31,['Iron & Wine'],['https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V'],4M5nCE77Qaxayuhp3fVn4V,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",65 (0-100),https://open.spotify.com/track/6HbxpoChDH9ThadFOSAnma,https://i.scdn.co/image/ab67616d0000b2731bab301202e00444b4011b2d,False,0.662,0.322,1,-15.115,1,0.0304,0.855,0.0019,0.144,0.425,115.771,audio_features,spotify:track:6HbxpoChDH9ThadFOSAnma,https://api.spotify.com/v1/tracks/6HbxpoChDH9ThadFOSAnma,https://api.spotify.com/v1/audio-analysis/6HbxpoChDH9ThadFOSAnma,195200,4,HFMV
30,3ePd4K8tcdfr7KmbuOTrKK,From Gold,62 (0-100),214335 ms,False,"Woodgate, NY",single,2014-03-31,['Novo Amor'],['https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi'],0rZp7G3gIH6WkyeXbrZnGi,"['ambient folk', 'indie folk', 'pop']",74 (0-100),https://open.spotify.com/track/3ePd4K8tcdfr7KmbuOTrKK,https://i.scdn.co/image/ab67616d0000b27379b923163a047eb7be23dfda,False,0.392,0.433,5,-13.313,1,0.0364,0.92,0.646,0.0937,0.0432,100.253,audio_features,spotify:track:3ePd4K8tcdfr7KmbuOTrKK,https://api.spotify.com/v1/tracks/3ePd4K8tcdfr7KmbuOTrKK,https://api.spotify.com/v1/audio-analysis/3ePd4K8tcdfr7KmbuOTrKK,214336,4,SFMI
31,5XaGqclLmeuH0EBg75Li0n,Don't You Worry,52 (0-100),219880 ms,False,Home Tapes,single,2020-06-26,['Oh Wonder'],['https://open.spotify.com/artist/5cIc3SBFuBLVxJz58W2tU9'],5cIc3SBFuBLVxJz58W2tU9,['electropop'],70 (0-100),https://open.spotify.com/track/5XaGqclLmeuH0EBg75Li0n,https://i.scdn.co/image/ab67616d0000b273af64194b20731415d65a433e,False,0.528,0.242,9,-11.175,1,0.0593,0.845,0.0,0.0742,0.544,130.266,audio_features,spotify:track:5XaGqclLmeuH0EBg75Li0n,https://api.spotify.com/v1/tracks/5XaGqclLmeuH0EBg75Li0n,https://api.spotify.com/v1/audio-analysis/5XaGqclLmeuH0EBg75Li0n,219880,4,HFMV
32,7BSMSvK0WxrDeI98bswYa8,Berlin,58 (0-100),174172 ms,False,Dawn,album,2016-05-06,['RY X'],['https://open.spotify.com/artist/2KjAo6wVc9d2WcxdxSArpV'],2KjAo6wVc9d2WcxdxSArpV,['indie folk'],65 (0-100),https://open.spotify.com/track/7BSMSvK0WxrDeI98bswYa8,https://i.scdn.co/image/ab67616d0000b2730c7be6ff33271a9c538189ef,False,0.393,0.0668,7,-20.755,1,0.0404,0.963,0.105,0.107,0.0384,136.938,audio_features,spotify:track:7BSMSvK0WxrDeI98bswYa8,https://api.spotify.com/v1/tracks/7BSMSvK0WxrDeI98bswYa8,https://api.spotify.com/v1/audio-analysis/7BSMSvK0WxrDeI98bswYa8,174172,4,SFMV
