,id,trackName,trackPopularity,trackDurationMs,trackExplicit,albumName,albumType,albumReleaseDate,artistNames,artistLinks,artistID,artistGenres,artistPopularity,spotifyURL,albumCoverURL,inLibrary,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,gene
33,2sOZEvU1zMqyuLwKD39rsJ,Heavenly,33 (0-100),245533 ms,False,Heavenly,single,2019-07-30,"('Kristen Hicks', 'Sangary Brothers')","['https://open.spotify.com/artist/5dQsQyRyYQAXhnbaCMDhOl', 'https://open.spotify.com/artist/2x0s47HVbzldiUL5WWjCI5']",5dQsQyRyYQAXhnbaCMDhOl,['apostolic worship'],29 (0-100),https://open.spotify.com/track/2sOZEvU1zMqyuLwKD39rsJ,https://i.scdn.co/image/ab67616d0000b27324d7ef2e12002d10bcead520,True,0.565,0.527,11,-7.543,1,0.0335,0.645,5.06e-06,0.0829,0.424,102.838,audio_features,spotify:track:2sOZEvU1zMqyuLwKD39rsJ,https://api.spotify.com/v1/tracks/2sOZEvU1zMqyuLwKD39rsJ,https://api.spotify.com/v1/audio-analysis/2sOZEvU1zMqyuLwKD39rsJ,245534,4,HPFA
34,24Ay29juGbaql0Oag0AJIT,Lightning (feat. Harolddd),32 (0-100),214727 ms,False,"Act Justly, Love Mercy, Walk Humbly",album,2021-02-26,"('Pat Barrett', 'Harolddd')","['https://open.spotify.com/artist/0289SkqAn0iOohwm0pIHv3', 'https://open.spotify.com/artist/44av3ir0vktBzXpTjnuR7V']",0289SkqAn0iOohwm0pIHv3,"['anthem worship', 'ccm', 'christian pop', 'world worship', 'worship']",60 (0-100),https://open.spotify.com/track/24Ay29juGbaql0Oag0AJIT,https://i.scdn.co/image/ab67616d0000b273b1b982dfa008ef0d7d75333b,True,0.569,0.352,6,-8.694,1,0.0495,0.913,0.000887,0.114,0.313,139.147,audio_features,spotify:track:24Ay29juGbaql0Oag0AJIT,https://api.spotify.com/v1/tracks/24Ay29juGbaql0Oag0AJIT,https://api.spotify.com/v1/audio-analysis/24Ay29juGbaql0Oag0AJIT,214728,1,LPFA
35,5suRrn5N4HNeRXOpBTdmZt,Promises (feat. Joe L Barnes),66 (0-100),646239 ms,False,"Maverick City Music, Vol. 3: Pt. 1",album,2020-04-17,"('Maverick City Music', 'Naomi Raine', 'Joe L Barnes')","['https://open.spotify.com/artist/58r1rB5t3VF5X6yXGPequV', 'https://open.spotify.com/artist/4rc8nzClXj7sUjvsHVg6AD', 'https://open.spotify.com/artist/5nO7Yt0Jon48sqKR6VME4T']",58r1rB5t3VF5X6yXGPequV,[],73 (0-100),https://open.spotify.com/track/5suRrn5N4HNeRXOpBTdmZt,https://i.scdn.co/image/ab67616d0000b2732c5dab918b2349ab0baeb015,False,0.362,0.421,10,-11.699,1,0.0372,0.281,6.2e-05,0.0943,0.233,114.669,audio_features,spotify:track:5suRrn5N4HNeRXOpBTdmZt,https://api.spotify.com/v1/tracks/5suRrn5N4HNeRXOpBTdmZt,https://api.spotify.com/v1/audio-analysis/5suRrn5N4HNeRXOpBTdmZt,646239,4,LPFE
36,1jGDDbxY1FBBdi9eia6Q2y,Lilac,46 (0-100),141706 ms,False,Little Big,album,2018-10-19,"('Aaron Parks',)",['https://open.spotify.com/artist/22KzEvCtrTGf9l6k7zFcdv'],22KzEvCtrTGf9l6k7zFcdv,"['contemporary jazz', 'ecm-style jazz', 'indie jazz', 'jazz', 'jazz fusion', 'jazz piano', 'modern jazz piano', 'swedish jazz']",43 (0-100),https://open.spotify.com/track/1jGDDbxY1FBBdi9eia6Q2y,https://i.scdn.co/image/ab67616d0000b273bad5a55cbc33550c732eae20,True,0.264,0.0917,11,-21.434,0,0.0357,0.969,0.891,0.126,0.195,81.408,audio_features,spotify:track:1jGDDbxY1FBBdi9eia6Q2y,https://api.spotify.com/v1/tracks/1jGDDbxY1FBBdi9eia6Q2y,https://api.spotify.com/v1/audio-analysis/1jGDDbxY1FBBdi9eia6Q2y,141707,4,LNSA
37,4WMpNinaiTb0bZ05MUsPfF,Egypt,45 (0-100),247642 ms,False,Egypt,single,2021-02-26,"('CAIN', 'Essential Worship')","['https://open.spotify.com/artist/2XDaX0gxzE4eCXjPPAREEq', 'https://open.spotify.com/artist/5ovBCDCRU118CMxJ1KpAOw']",2XDaX0gxzE4eCXjPPAREEq,['ccm'],61 (0-100),https://open.spotify.com/track/4WMpNinaiTb0bZ05MUsPfF,https://i.scdn.co/image/ab67616d0000b273ecd07c1b4b47e232e8d80781,True,0.406,0.623,0,-5.251,1,0.0355,0.203,0.0,0.355,0.245,149.728,audio_features,spotify:track:4WMpNinaiTb0bZ05MUsPfF,https://api.spotify.com/v1/tracks/4WMpNinaiTb0bZ05MUsPfF,https://api.spotify.com/v1/audio-analysis/4WMpNinaiTb0bZ05MUsPfF,247643,4,HPFE
38,5BJquzVfrdYT19Z1fTyoiR,the fall,0 (0-100),210000 ms,False,Glimpse,album,2020-05-24,"('Dylan Shade',)",['https://open.spotify.com/artist/5p3OCHNDQToL17lUks6TSj'],5p3OCHNDQToL17lUks6TSj,[],0 (0-100),https://open.spotify.com/track/5BJquzVfrdYT19Z1fTyoiR,https://i.scdn.co/image/ab67616d0000b2733bcdf0755aeb2274fb886e8a,True,0.241,0.117,2,-14.497,1,0.0311,0.897,0.000589,0.105,0.112,163.226,audio_features,spotify:track:5BJquzVfrdYT19Z1fTyoiR,https://api.spotify.com/v1/tracks/5BJquzVfrdYT19Z1fTyoiR,https://api.spotify.com/v1/audio-analysis/5BJquzVfrdYT19Z1fTyoiR,210000,4,LPFA
39,5WM76peU5aoFjdZeN48929,Reckless Love,46 (0-100),234000 ms,False,Reckless Love,single,2020-01-10,"('Cory Asbury', 'Tori Kelly')","['https://open.spotify.com/artist/2gXmjQIxCO8lMnSncluZaU', 'https://open.spotify.com/artist/1vSN1fsvrzpbttOYGsliDr']",2gXmjQIxCO8lMnSncluZaU,"['ccm', 'christian music', 'deep ccm', 'world worship', 'worship']",65 (0-100),https://open.spotify.com/track/5WM76peU5aoFjdZeN48929,https://i.scdn.co/image/ab67616d0000b273d71d7acee7395e0c322b1279,True,0.306,0.613,6,-5.214,1,0.0671,0.119,0.0,0.105,0.546,162.524,audio_features,spotify:track:5WM76peU5aoFjdZeN48929,https://api.spotify.com/v1/tracks/5WM76peU5aoFjdZeN48929,https://api.spotify.com/v1/audio-analysis/5WM76peU5aoFjdZeN48929,234000,3,HPFE
40,1nahzW3kfMuwReTka28tH5,Hold On,74 (0-100),170813 ms,False,Justice,album,2021-03-19,"('Justin Bieber',)",['https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s'],1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop']",93 (0-100),https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,True,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,audio_features,spotify:track:1nahzW3kfMuwReTka28tH5,https://api.spotify.com/v1/tracks/1nahzW3kfMuwReTka28tH5,https://api.spotify.com/v1/audio-analysis/1nahzW3kfMuwReTka28tH5,170813,4,HNFE
41,137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),67 (0-100),158324 ms,False,Justice,album,2021-03-19,"('Justin Bieber', 'The Kid LAROI')","['https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s', 'https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J']",1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop']",93 (0-100),https://open.spotify.com/track/137mSruegm1u6x9NvwiagR,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,True,0.495,0.333,4,-10.109,0,0.0288,0.737,0.0,0.112,0.37,99.757,audio_features,spotify:track:137mSruegm1u6x9NvwiagR,https://api.spotify.com/v1/tracks/137mSruegm1u6x9NvwiagR,https://api.spotify.com/v1/audio-analysis/137mSruegm1u6x9NvwiagR,158324,4,LNSA
42,5QJRT6u1hJuHSE0BeuEEud,Yes He Can,42 (0-100),198747 ms,False,CAIN - EP,single,2020-03-06,"('CAIN',)",['https://open.spotify.com/artist/2XDaX0gxzE4eCXjPPAREEq'],2XDaX0gxzE4eCXjPPAREEq,['ccm'],61 (0-100),https://open.spotify.com/track/5QJRT6u1hJuHSE0BeuEEud,https://i.scdn.co/image/ab67616d0000b273958165540c3eb2871a7659bf,False,0.455,0.655,8,-6.731,1,0.0317,0.0746,0.0,0.373,0.517,168.046,audio_features,spotify:track:5QJRT6u1hJuHSE0BeuEEud,https://api.spotify.com/v1/tracks/5QJRT6u1hJuHSE0BeuEEud,https://api.spotify.com/v1/audio-analysis/5QJRT6u1hJuHSE0BeuEEud,198747,4,HPFE
43,60TDbRgxNauv2waKkBZ58q,What I'm Here For,37 (0-100),227071 ms,False,What I’m Here For,single,2021-06-03,"('NEEDTOBREATHE',)",['https://open.spotify.com/artist/610EjgFatGvVPtib97jQ8G'],610EjgFatGvVPtib97jQ8G,"['acoustic pop', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop', 'indiecoustica', 'neo mellow', 'worship']",66 (0-100),https://open.spotify.com/track/60TDbRgxNauv2waKkBZ58q,https://i.scdn.co/image/ab67616d0000b273a9f753c302c132be3df168f6,True,0.627,0.389,7,-8.349,1,0.0335,0.464,0.0,0.111,0.204,123.787,audio_features,spotify:track:60TDbRgxNauv2waKkBZ58q,https://api.spotify.com/v1/tracks/60TDbRgxNauv2waKkBZ58q,https://api.spotify.com/v1/audio-analysis/60TDbRgxNauv2waKkBZ58q,227072,4,LPFE
44,6irRoPN60ApxUZDmYz2Tsw,2.3 Courante,54 (0-100),99610 ms,False,Bach: The Cello Suites - Recomposed by Peter Gregson,album,2018-10-19,"('Peter Gregson', 'Richard Harwood', 'Reinoud Ford', 'Tim Lowe', 'Ben Chappell', 'Katherine Jenkinson')","['https://open.spotify.com/artist/71tFaKKy6x1inyCFHjpzUE', 'https://open.spotify.com/artist/6qc7jg6OMExVkMu2Uzril9', 'https://open.spotify.com/artist/5fVIkYGFnKyKO5CTphBoKO', 'https://open.spotify.com/artist/4c6Gwxq0m60hm6dx4dnAqB', 'https://open.spotify.com/artist/5Bcr5JYvl4wiO9jvoDvH8F', 'https://open.spotify.com/artist/3GD1m7RLwgmITy17vj8Ht6']",71tFaKKy6x1inyCFHjpzUE,"['compositional ambient', 'modern cello', 'neo-classical']",57 (0-100),https://open.spotify.com/track/6irRoPN60ApxUZDmYz2Tsw,https://i.scdn.co/image/ab67616d0000b2736c160eb7d90a2c6890b91dae,True,0.499,0.353,5,-14.773,1,0.0352,0.961,0.856,0.154,0.199,99.936,audio_features,spotify:track:6irRoPN60ApxUZDmYz2Tsw,https://api.spotify.com/v1/tracks/6irRoPN60ApxUZDmYz2Tsw,https://api.spotify.com/v1/audio-analysis/6irRoPN60ApxUZDmYz2Tsw,99611,3,LPSA
45,2wI3P62bSpNi9Vohz4nNak,PRIORITIES,45 (0-100),181321 ms,False,PRIORITIES,single,2022-04-29,"('RIDERS', 'Circuit Rider Music')","['https://open.spotify.com/artist/5nRoa8Fv2bXoYkKW1y1Ze3', 'https://open.spotify.com/artist/3Et8YPXNSHCS54UK1Z0v6D']",5nRoa8Fv2bXoYkKW1y1Ze3,[],40 (0-100),https://open.spotify.com/track/2wI3P62bSpNi9Vohz4nNak,https://i.scdn.co/image/ab67616d0000b273de0eeaf09dd19dc374829403,True,0.355,0.842,10,-5.682,1,0.0456,0.0217,0.0,0.28,0.569,103.371,audio_features,spotify:track:2wI3P62bSpNi9Vohz4nNak,https://api.spotify.com/v1/tracks/2wI3P62bSpNi9Vohz4nNak,https://api.spotify.com/v1/audio-analysis/2wI3P62bSpNi9Vohz4nNak,181321,4,HPFE
46,1dWxSS2a93X4XVfs1mSYkB,Bluebird,58 (0-100),204629 ms,False,Evolution,album,2018-08-31,"('Alexis Ffrench',)",['https://open.spotify.com/artist/58R31AvN8JMHM7xkNpVLjX'],58R31AvN8JMHM7xkNpVLjX,"['compositional ambient', 'neo-classical']",65 (0-100),https://open.spotify.com/track/1dWxSS2a93X4XVfs1mSYkB,https://i.scdn.co/image/ab67616d0000b273fa74c274f5957a19cd9b479e,True,0.448,0.111,10,-20.606,1,0.0353,0.991,0.898,0.0974,0.0755,74.76,audio_features,spotify:track:1dWxSS2a93X4XVfs1mSYkB,https://api.spotify.com/v1/tracks/1dWxSS2a93X4XVfs1mSYkB,https://api.spotify.com/v1/audio-analysis/1dWxSS2a93X4XVfs1mSYkB,204629,3,LPSA
47,1hh3SLgUYj7jyNSxrzBKaY,Like Like,27 (0-100),195250 ms,False,Emotional Distancing,album,2020-09-04,"('Victoria IX',)",['https://open.spotify.com/artist/5R8eKj6Y4suW4qTEdQcT5C'],5R8eKj6Y4suW4qTEdQcT5C,[],30 (0-100),https://open.spotify.com/track/1hh3SLgUYj7jyNSxrzBKaY,https://i.scdn.co/image/ab67616d0000b273aa85239983d2a0853d3b4df1,True,0.758,0.444,3,-5.788,1,0.0472,0.661,0.000189,0.093,0.559,137.983,audio_features,spotify:track:1hh3SLgUYj7jyNSxrzBKaY,https://api.spotify.com/v1/tracks/1hh3SLgUYj7jyNSxrzBKaY,https://api.spotify.com/v1/audio-analysis/1hh3SLgUYj7jyNSxrzBKaY,195250,4,LPFA
48,1bPJ6Ay1La8IYPCuCvQA7k,coachella,46 (0-100),226434 ms,False,finding it hard to smile,album,2018-08-03,"('lovelytheband',)",['https://open.spotify.com/artist/4KJ6jujcNPzOyhdNoiNftp'],4KJ6jujcNPzOyhdNoiNftp,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock']",64 (0-100),https://open.spotify.com/track/1bPJ6Ay1La8IYPCuCvQA7k,https://i.scdn.co/image/ab67616d0000b27385ea5f82c855acb4476b046c,True,0.563,0.646,2,-6.849,1,0.0312,0.0664,0.000879,0.0877,0.288,115.013,audio_features,spotify:track:1bPJ6Ay1La8IYPCuCvQA7k,https://api.spotify.com/v1/tracks/1bPJ6Ay1La8IYPCuCvQA7k,https://api.spotify.com/v1/audio-analysis/1bPJ6Ay1La8IYPCuCvQA7k,226435,4,HPFE
49,1sMzZcB8hUxvh29tel1Vsx,Easy Love,38 (0-100),199440 ms,False,Silver Silver,album,2020-05-01,"('Kid Froopy',)",['https://open.spotify.com/artist/4yXRQkCMWWkfZSSTA2oKjU'],4yXRQkCMWWkfZSSTA2oKjU,[],30 (0-100),https://open.spotify.com/track/1sMzZcB8hUxvh29tel1Vsx,https://i.scdn.co/image/ab67616d0000b273803b49c162380207a9887817,True,0.699,0.522,9,-7.908,1,0.0686,0.39,0.166,0.185,0.514,75.503,audio_features,spotify:track:1sMzZcB8hUxvh29tel1Vsx,https://api.spotify.com/v1/tracks/1sMzZcB8hUxvh29tel1Vsx,https://api.spotify.com/v1/audio-analysis/1sMzZcB8hUxvh29tel1Vsx,199440,4,HPSE
